cond,pid,source,file,toGIG,toDRG,fpocket_pos,fpocket_dist,threading
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_10.pdb,2.911,3.21,10.0,4.91,forward
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_11.pdb,3.922,3.343,9.0,6.29,forward
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_12.pdb,4.0,3.008,9.0,4.81,forward
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_13.pdb,3.435,2.623,9.0,4.93,forward
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_14.pdb,14.965,15.721,2.0,5.35,reverse
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_15.pdb,3.162,2.757,8.0,6.69,forward
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_16.pdb,15.53,16.161,2.0,6.62,reverse
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_17.pdb,3.707,3.471,10.0,8.43,forward
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_18.pdb,3.923,2.747,9.0,6.56,forward
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_19.pdb,15.467,16.154,2.0,5.13,reverse
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_2.pdb,15.353,15.941,4.0,9.85,reverse
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_20.pdb,16.39,16.93,3.0,6.88,reverse
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_21.pdb,15.738,16.367,2.0,6.5,reverse
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_22.pdb,15.53,16.115,2.0,6.91,reverse
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_23.pdb,16.11,16.691,3.0,4.76,reverse
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_24.pdb,2.329,3.402,10.0,4.87,forward
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_25.pdb,2.304,2.277,10.0,4.48,forward
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_3.pdb,4.544,3.588,8.0,8.02,forward
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_4.pdb,15.346,15.917,2.0,6.63,reverse
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_5.pdb,15.491,16.22,2.0,6.61,reverse
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_6.pdb,15.457,16.037,2.0,5.87,reverse
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_7.pdb,3.358,2.431,9.0,5.6,forward
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_8.pdb,3.678,3.32,9.0,5.33,forward
max,6AM5,maxcond,outputs/rfd_maxcond/pdb/6AM5_max_9.pdb,4.397,3.534,9.0,7.92,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_0.pdb,4.688,4.717,8.0,10.89,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_1.pdb,3.63,4.052,10.0,9.18,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_10.pdb,3.204,3.841,10.0,5.21,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_11.pdb,3.696,3.241,8.0,6.02,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_12.pdb,14.985,15.495,2.0,7.32,reverse
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_13.pdb,5.263,4.548,7.0,8.35,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_14.pdb,13.22,14.049,1.0,10.36,reverse
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_15.pdb,12.661,12.985,3.0,8.27,reverse
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_16.pdb,13.212,13.842,1.0,5.59,reverse
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_17.pdb,16.038,16.509,3.0,7.42,reverse
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_18.pdb,15.634,16.107,2.0,8.11,reverse
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_19.pdb,3.493,2.12,8.0,8.2,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_2.pdb,15.952,16.559,3.0,6.92,reverse
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_20.pdb,2.925,3.508,9.0,8.86,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_21.pdb,5.509,5.907,10.0,11.07,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_22.pdb,13.323,13.866,3.0,8.01,reverse
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_23.pdb,14.653,15.47,3.0,9.79,reverse
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_24.pdb,2.425,3.096,10.0,5.47,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_25.pdb,4.575,4.587,6.0,10.92,ambiguous
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_26.pdb,13.616,14.078,2.0,5.48,reverse
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_27.pdb,5.423,4.694,8.0,8.01,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_28.pdb,14.829,15.414,1.0,6.81,reverse
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_29.pdb,4.103,3.633,8.0,8.94,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_3.pdb,4.253,3.542,8.0,9.88,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_30.pdb,3.294,3.419,8.0,9.15,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_31.pdb,15.986,16.496,2.0,6.89,reverse
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_32.pdb,7.054,6.21,5.0,9.97,ambiguous
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_33.pdb,5.922,6.269,10.0,11.3,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_34.pdb,5.311,4.297,8.0,6.52,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_35.pdb,3.556,3.484,8.0,9.93,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_36.pdb,12.51,13.193,2.0,8.54,reverse
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_37.pdb,15.602,16.236,2.0,6.91,reverse
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_38.pdb,13.361,13.885,1.0,7.82,reverse
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_39.pdb,15.74,16.316,2.0,10.61,reverse
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_4.pdb,4.892,4.146,8.0,8.27,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_40.pdb,16.297,16.807,3.0,5.99,reverse
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_41.pdb,5.826,4.758,7.0,5.7,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_42.pdb,2.56,2.451,9.0,5.98,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_43.pdb,12.86,13.539,1.0,8.36,reverse
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_44.pdb,7.39,6.488,7.0,5.7,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_45.pdb,2.531,3.661,10.0,5.63,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_5.pdb,15.231,15.954,2.0,8.62,reverse
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_6.pdb,6.478,5.767,8.0,7.48,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_7.pdb,3.292,3.571,10.0,9.41,forward
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_8.pdb,12.785,13.347,2.0,8.65,reverse
k18,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k18_9.pdb,7.352,6.672,6.0,11.06,ambiguous
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_0.pdb,3.614,3.357,9.0,8.58,forward
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_1.pdb,15.404,15.908,2.0,9.52,reverse
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_10.pdb,4.391,3.925,9.0,5.77,forward
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_11.pdb,14.451,15.104,1.0,8.55,reverse
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_12.pdb,13.921,14.693,2.0,10.91,reverse
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_13.pdb,2.553,3.037,10.0,7.88,forward
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_14.pdb,4.416,4.682,9.0,11.22,forward
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_15.pdb,2.92,3.683,10.0,5.58,forward
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_16.pdb,12.999,13.844,1.0,8.93,reverse
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_17.pdb,3.255,3.882,10.0,5.79,forward
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_18.pdb,13.69,14.358,1.0,11.86,reverse
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_19.pdb,2.956,3.291,10.0,3.21,forward
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_2.pdb,14.147,14.655,2.0,7.95,reverse
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_20.pdb,3.768,4.937,10.0,7.52,forward
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_21.pdb,13.338,13.757,1.0,6.53,reverse
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_22.pdb,13.118,13.57,2.0,8.62,reverse
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_23.pdb,5.882,6.572,10.0,9.56,forward
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_24.pdb,3.888,2.728,9.0,7.86,forward
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_25.pdb,13.88,14.706,2.0,8.85,reverse
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_3.pdb,2.749,3.491,10.0,7.89,forward
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_4.pdb,3.43,2.638,9.0,5.41,forward
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_5.pdb,15.007,15.672,2.0,6.07,reverse
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_6.pdb,12.032,12.536,1.0,7.33,reverse
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_7.pdb,15.524,16.017,2.0,8.73,reverse
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_8.pdb,3.556,2.676,9.0,5.53,forward
k24,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_k24_9.pdb,14.037,14.778,1.0,6.66,reverse
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_0.pdb,2.269,3.514,10.0,4.92,forward
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_1.pdb,2.677,3.727,10.0,3.89,forward
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_10.pdb,6.291,5.818,6.0,8.13,ambiguous
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_11.pdb,3.89,3.382,9.0,5.09,forward
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_12.pdb,17.057,17.526,4.0,7.2,reverse
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_13.pdb,3.081,2.78,9.0,6.1,forward
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_14.pdb,13.435,14.062,1.0,6.58,reverse
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_15.pdb,4.297,3.312,9.0,6.86,forward
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_16.pdb,5.363,4.678,8.0,6.76,forward
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_17.pdb,15.249,15.799,4.0,7.89,reverse
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_18.pdb,3.633,3.286,9.0,5.89,forward
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_19.pdb,2.802,3.193,8.0,7.83,forward
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_2.pdb,4.467,3.71,8.0,8.39,forward
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_20.pdb,3.387,3.145,9.0,8.59,forward
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_21.pdb,15.168,15.692,3.0,7.06,reverse
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_22.pdb,14.354,15.002,1.0,5.39,reverse
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_23.pdb,14.734,15.458,1.0,4.58,reverse
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_24.pdb,3.499,3.442,9.0,5.12,forward
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_25.pdb,5.172,5.372,10.0,7.34,forward
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_3.pdb,2.963,2.491,9.0,5.13,forward
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_4.pdb,3.405,2.768,9.0,4.72,forward
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_5.pdb,14.858,15.613,1.0,5.74,reverse
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_6.pdb,4.102,3.603,9.0,8.38,forward
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_7.pdb,14.982,15.583,2.0,10.92,reverse
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_8.pdb,14.391,15.186,3.0,8.76,reverse
max,6AMU,maxcond,outputs/rfd_maxcond/pdb/6AMU_max_9.pdb,2.66,3.371,10.0,5.35,forward
fix0,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix0_0.pdb,15.326,15.953,3.0,7.68,reverse
fix0,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix0_1.pdb,7.482,6.897,7.0,6.8,forward
fix0,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix0_2.pdb,3.825,3.505,8.0,8.52,forward
fix0,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix0_3.pdb,2.983,3.522,10.0,4.57,forward
fix0,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix0_4.pdb,16.698,17.205,3.0,5.62,reverse
fix2,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix2_0.pdb,3.094,3.62,10.0,4.6,forward
fix2,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix2_1.pdb,2.32,3.2,10.0,4.38,forward
fix2,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix2_2.pdb,3.227,3.289,10.0,4.33,forward
fix2,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix2_3.pdb,1.971,2.739,10.0,4.54,forward
fix2,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix2_4.pdb,2.513,2.687,10.0,5.04,forward
fix4,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix4_0.pdb,2.801,3.254,10.0,4.44,forward
fix4,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix4_1.pdb,1.797,2.865,10.0,4.42,forward
fix4,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix4_2.pdb,2.787,3.433,10.0,4.31,forward
fix4,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix4_3.pdb,2.038,3.113,10.0,4.48,forward
fix4,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix4_4.pdb,1.952,3.076,10.0,4.48,forward
fix6,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix6_0.pdb,0.426,2.851,10.0,4.42,forward
fix6,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix6_1.pdb,1.532,2.988,10.0,4.43,forward
fix6,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix6_2.pdb,1.735,2.532,10.0,4.43,forward
fix6,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix6_3.pdb,0.617,2.811,10.0,4.44,forward
fix6,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix6_4.pdb,1.779,2.573,10.0,4.44,forward
fix8,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix8_0.pdb,1.1,2.554,10.0,4.44,forward
fix8,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix8_1.pdb,0.473,2.842,10.0,4.46,forward
fix8,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix8_2.pdb,0.417,2.812,10.0,4.44,forward
fix8,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix8_3.pdb,0.423,2.844,10.0,4.45,forward
fix8,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fix8_4.pdb,0.357,2.855,10.0,4.45,forward
fixall,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fixall_0.pdb,0.074,2.866,10.0,4.43,forward
fixall,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fixall_1.pdb,0.074,2.866,10.0,4.43,forward
fixall,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fixall_10.pdb,0.074,2.866,10.0,4.43,forward
fixall,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fixall_11.pdb,0.074,2.866,10.0,4.43,forward
fixall,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fixall_12.pdb,0.074,2.866,10.0,4.43,forward
fixall,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fixall_13.pdb,0.074,2.866,10.0,4.43,forward
fixall,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fixall_14.pdb,0.074,2.866,10.0,4.43,forward
fixall,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fixall_2.pdb,0.074,2.866,10.0,4.43,forward
fixall,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fixall_3.pdb,0.074,2.866,10.0,4.43,forward
fixall,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fixall_4.pdb,0.074,2.866,10.0,4.43,forward
fixall,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fixall_5.pdb,0.074,2.866,10.0,4.43,forward
fixall,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fixall_6.pdb,0.074,2.866,10.0,4.43,forward
fixall,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fixall_7.pdb,0.074,2.866,10.0,4.43,forward
fixall,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fixall_8.pdb,0.074,2.866,10.0,4.43,forward
fixall,6AM5,rfd_recover,outputs/rfd_recover/pdb/6AM5_fixall_9.pdb,0.074,2.866,10.0,4.43,forward
fix0,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix0_0.pdb,15.57,16.116,3.0,5.84,reverse
fix0,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix0_1.pdb,4.543,3.438,8.0,5.58,forward
fix0,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix0_2.pdb,15.162,15.803,2.0,6.53,reverse
fix0,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix0_3.pdb,5.634,4.787,8.0,6.62,forward
fix0,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix0_4.pdb,14.727,15.431,1.0,5.84,reverse
fix2,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix2_0.pdb,3.312,2.296,9.0,5.17,forward
fix2,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix2_1.pdb,3.77,2.359,9.0,5.17,forward
fix2,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix2_2.pdb,3.739,3.037,9.0,5.12,forward
fix2,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix2_3.pdb,3.306,2.279,9.0,5.21,forward
fix2,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix2_4.pdb,2.508,1.633,9.0,5.35,forward
fix4,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix4_0.pdb,3.039,1.803,9.0,4.95,forward
fix4,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix4_1.pdb,3.237,2.209,9.0,5.08,forward
fix4,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix4_2.pdb,2.59,1.918,9.0,5.12,forward
fix4,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix4_3.pdb,2.91,0.623,9.0,5.14,forward
fix4,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix4_4.pdb,2.661,1.239,9.0,5.09,forward
fix6,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix6_0.pdb,2.887,1.369,9.0,5.07,forward
fix6,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix6_1.pdb,2.507,1.302,9.0,5.08,forward
fix6,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix6_2.pdb,2.956,0.535,9.0,5.12,forward
fix6,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix6_3.pdb,2.842,1.686,9.0,5.08,forward
fix6,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix6_4.pdb,3.316,1.864,9.0,5.06,forward
fix8,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix8_0.pdb,2.825,0.258,9.0,5.1,forward
fix8,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix8_1.pdb,2.888,0.214,9.0,5.12,forward
fix8,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix8_2.pdb,2.93,0.218,9.0,5.1,forward
fix8,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix8_3.pdb,2.907,0.283,9.0,5.1,forward
fix8,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fix8_4.pdb,3.106,0.515,9.0,5.11,forward
fixall,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fixall_0.pdb,2.861,0.123,9.0,5.06,forward
fixall,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fixall_1.pdb,2.861,0.123,9.0,5.06,forward
fixall,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fixall_2.pdb,2.861,0.123,9.0,5.06,forward
fixall,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fixall_3.pdb,2.861,0.123,9.0,5.06,forward
fixall,6AMU,rfd_recover,outputs/rfd_recover/pdb/6AMU_fixall_4.pdb,2.861,0.123,9.0,5.06,forward
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_0.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_1.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_10.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_11.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_12.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_13.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_14.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_15.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_16.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_17.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_18.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_19.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_2.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_20.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_21.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_22.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_23.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_24.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_25.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_26.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_27.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_28.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_29.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_3.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_30.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_31.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_4.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_5.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_6.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_7.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_8.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AM5_null0_9.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_0.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_1.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_10.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_11.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_12.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_13.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_14.pdb,,,,,
null0,,rfd_null,outputs/rfd_null/pdb/6AMU_null0_15.pdb,,,,,
